location_id,geometry
2366,POINT (8.18712515600731 47.57034102085174)
2367,POINT (8.198337510124658 47.609121193799034)
2368,POINT (8.150657326579848 47.61253156098676)
2369,POINT (8.139508410855923 47.57374254623921)
2370,POINT (8.091919807785837 47.57712193324637)
2371,POINT (8.033361737302481 47.54169997551817)
2372,POINT (8.080858816965614 47.538351398347494)
2373,POINT (8.069822243292425 47.49960815512002)
2374,POINT (8.022388322539983 47.50294804971651)
2375,POINT (7.974982707982842 47.50626598681271)
2376,POINT (7.985892971407628 47.54502653960085)
2377,POINT (7.938452608151549 47.54833112545891)
2378,POINT (7.927605488146467 47.50956200121081)
2379,POINT (7.880256751317734 47.51283612780729)
2380,POINT (7.832936585544386 47.516088401592356)
2381,POINT (7.84365744384088 47.554874502428085)
2382,POINT (7.891040736165487 47.55161376805053)
2383,POINT (7.901848606639601 47.59041879356183)
2384,POINT (7.854402054621257 47.593688011572475)
2385,POINT (8.435457061796123 47.750504737377)
2386,POINT (8.423888947960068 47.71165227877016)
2387,POINT (8.412346439763787 47.67282683303376)
2388,POINT (8.246045752124413 47.60568859753993)
2389,POINT (8.293781962056928 47.602233737612366)
2390,POINT (8.282442712581743 47.56347141649182)
2391,POINT (8.234769953306369 47.56691732244856)
2392,POINT (8.22351904628199 47.528173241107005)
2393,POINT (8.21229295389909 47.48945637973284)
2394,POINT (8.259839209424847 47.48602830901853)
2395,POINT (8.271128487546862 47.524736264865645)
2396,POINT (8.318765794657585 47.521277102660726)
2397,POINT (8.307413324958466 47.48257810822687)
2398,POINT (8.355015210554305 47.47910574313317)
2399,POINT (8.366430877319592 47.51779572020935)
2400,POINT (8.37787175519085 47.55651284425735)
2401,POINT (8.33014334342493 47.56000326854178)
2402,POINT (8.341546049162222 47.59875657951788)
2403,POINT (8.437157490665722 47.591735231330844)
2404,POINT (8.485004662360234 47.58819097273956)
2405,POINT (8.473411557731145 47.549465029817824)
2406,POINT (8.42562785699842 47.553000109396706)
2407,POINT (8.414123645002954 47.51429208332739)
2408,POINT (8.402644776031986 47.47561117961098)
2409,POINT (8.450301930976972 47.47209438363262)
2410,POINT (8.461844006942945 47.510766157929986)
2411,POINT (8.509591872140655 47.50721791003216)
2412,POINT (8.497986584741145 47.46855532126979)
2413,POINT (8.545698646443395 47.46499395869405)
2414,POINT (8.55736714936355 47.50364730574934)
2415,POINT (8.569061390332596 47.54232770043968)
2416,POINT (8.521222766037717 47.545907571479056)
2417,POINT (8.532879345821321 47.58462427898507)
2418,POINT (8.580781449108835 47.581035116070524)
2419,POINT (8.592527405769983 47.61976952574672)
2420,POINT (8.604299340714723 47.658530902372156)
2421,POINT (8.556269882196414 47.66213872467072)
2422,POINT (8.544561691198606 47.62336800572447)
2423,POINT (8.496623400165756 47.6269439599385)
2424,POINT (8.448712624967808 47.6304974224418)
2425,POINT (8.46029333918477 47.66928665584118)
2426,POINT (8.508267850801692 47.66572396445736)
2427,POINT (8.519938094242015 47.704530959137834)
2428,POINT (8.47189971291542 47.708102904439784)
2429,POINT (8.483531826078844 47.74694614094718)
2430,POINT (8.531634210782267 47.74336491662015)
2431,POINT (8.57976412276892 47.73976103007107)
2432,POINT (8.568003999162864 47.700936408596064)
2433,POINT (8.616097334664282 47.69731921864928)
2434,POINT (8.627921468664011 47.73613444707863)
2435,POINT (8.639771824084978 47.77497655995848)
2436,POINT (8.591550334009986 47.77861256146421)
2437,POINT (8.603362714207499 47.817490974941364)
2438,POINT (8.651648482625566 47.8138455293843)
2439,POINT (8.555104385962068 47.82111360954129)
2440,POINT (8.54335628104114 47.78222580934265)
2441,POINT (8.49518975891598 47.78581633787118)
2442,POINT (7.664903494477769 47.606545951587876)
2443,POINT (7.71223481130022 47.60336423559794)
2444,POINT (7.806984179262803 47.5969353010317)
2445,POINT (7.748976950539621 47.56133038721809)
2446,POINT (7.796302819328836 47.558113363737576)
2447,POINT (7.7856450786345155 47.51931885764934)
2448,POINT (7.738382318156049 47.522527531154175)
2449,POINT (7.691148391436237 47.52571445737481)
2450,POINT (7.701679925142131 47.564525608201215)
2451,POINT (7.654411830563387 47.56769906211047)
2452,POINT (7.643943385561144 47.528879671670644)
2453,POINT (7.5967673873751504 47.53202320949198)
2454,POINT (7.5496204834804646 47.53514510637943)
2455,POINT (7.559962782357831 47.57398081085776)
2456,POINT (7.6071727539880305 47.57085078446075)
2457,POINT (7.617601205877542 47.609705880791125)
2458,POINT (7.502502760236627 47.538245397963365)
2459,POINT (7.445220720114496 47.502499933732565)
2460,POINT (7.49224626470335 47.49942920956719)
2461,POINT (7.4820124449342496 47.460640636671364)
2462,POINT (7.435049679095715 47.4637033847744)
2463,POINT (7.424901110537745 47.4249344976956)
2464,POINT (7.414774944557586 47.386193296908615)
2465,POINT (7.461612550767484 47.383146435856645)
2466,POINT (7.471801230377969 47.42187970394349)
2467,POINT (7.518730582456731 47.41880350441569)
2468,POINT (7.508479377530345 47.38007822334789)
2469,POINT (7.555375340066808 47.37698862392645)
2470,POINT (7.565689081662722 47.41570586359046)
2471,POINT (7.576025622676479 47.45445072416886)
2472,POINT (7.529004454609433 47.45755642833207)
2473,POINT (7.539301064638694 47.49633697056291)
2474,POINT (7.586385034140713 47.49322318106614)
2475,POINT (7.6334980871871565 47.490087805512026)
2476,POINT (7.623075863448869 47.45132348868234)
2477,POINT (7.670155090998828 47.448174686461954)
2478,POINT (7.680640137513811 47.486930808424994)
2479,POINT (7.72781109861499 47.4837521544193)
2480,POINT (7.775010883744016 47.480551808199635)
2481,POINT (7.7644001615169564 47.44181224062466)
2482,POINT (7.717263219157806 47.44500428218648)
2483,POINT (7.706738607318488 47.40628393943287)
2484,POINT (7.753812839106933 47.403100179964525)
2485,POINT (7.74324884396008 47.36441565106379)
2486,POINT (7.696237190922205 47.36759115094018)
2487,POINT (7.649254332141966 47.37074512295908)
2488,POINT (7.659693179806525 47.40944611640022)
2489,POINT (7.612676642643616 47.412586746033845)
2490,POINT (7.602300353357194 47.37387760222374)
2491,POINT (7.591946924462442 47.335196081714656)
2492,POINT (7.5816162851178195 47.29654220877502)
2493,POINT (7.628445541656911 47.29342596384227)
2494,POINT (7.638838476498615 47.332071730663046)
2495,POINT (7.685758898083887 47.328925941295196)
2496,POINT (7.7327081038136285 47.32575867857179)
2497,POINT (7.722190546694478 47.28712928694316)
2498,POINT (7.675303657206783 47.290288334890114)
2499,POINT (7.664871396981048 47.25167835592305)
2500,POINT (7.711696100917765 47.248527500438236)
2501,POINT (7.701224695085467 47.20995334312349)
2502,POINT (7.654462046382344 47.21309602839843)
2503,POINT (7.607728150926639 47.216217402977904)
2504,POINT (7.61807545668286 47.25480784663297)
2505,POINT (7.571308364766007 47.257916007479544)
2506,POINT (7.561023093132512 47.21931750170964)
2507,POINT (7.514346957177963 47.22239635952848)
2508,POINT (7.467699827004372 47.225454011455874)
2509,POINT (7.477861063862827 47.26406847966629)
2510,POINT (7.524570205736446 47.26100287346192)
2511,POINT (7.534815972424933 47.299637104751866)
2512,POINT (7.545084327141777 47.33829902957788)
2513,POINT (7.49825076946434 47.34138060946856)
2514,POINT (7.488044688175678 47.30271068692378)
2515,POINT (7.441302516729017 47.30576299052872)
2516,POINT (7.45144633611869 47.34444085668991)
2517,POINT (7.4046711115537756 47.34747980663204)
2518,POINT (7.394589542204999 47.30879405089102)
2519,POINT (7.384530167468711 47.27013605351774)
2520,POINT (7.431181023176024 47.26711286126535)
2521,POINT (7.42108178631604 47.22849049259933)
2522,POINT (7.374492918579758 47.23150583815178)
2523,POINT (7.3279333070243595 47.23450008339118)
2524,POINT (7.337908580294893 47.27313809176747)
2525,POINT (7.291316344969485 47.276119011443434)
2526,POINT (7.281403034640289 47.237473263679824)
2527,POINT (7.23490218417917 47.24042541446385)
2528,POINT (7.188430838153391 47.243356571272706)
2529,POINT (7.198220261925476 47.282017637210394)
2530,POINT (7.24475354456787 47.279078848058774)
2531,POINT (7.254626637776226 47.31776012704992)
2532,POINT (7.208031287349433 47.32070656939375)
2533,POINT (7.217863981668626 47.35942334441931)
2534,POINT (7.264521531429185 47.35646922797531)
2535,POINT (7.311208625361138 47.353493956669986)
2536,POINT (7.301251519207843 47.314792583613766)
2537,POINT (7.347905848484313 47.31180390342087)
2538,POINT (7.357925179978471 47.35049749477134)
2539,POINT (7.367966643439239 47.38921884204647)
2540,POINT (7.321187731709802 47.392223106899074)
2541,POINT (7.331188906810261 47.43098001039537)
2542,POINT (7.378030307805883 47.42796792128102)
2543,POINT (7.237594647326869 47.43694032842345)
2544,POINT (7.284376991936371 47.43397080082041)
2545,POINT (7.27443829342496 47.395206127180955)
2546,POINT (7.22771841239829 47.398167938691735)
2547,POINT (7.181028172200812 47.40110857731555)
2548,POINT (7.134367656160577 47.40402807902051)
2549,POINT (7.1441190042548355 47.44281573905702)
2550,POINT (7.190841956881135 47.43988862915675)
2551,POINT (7.200677481041102 47.47869647342001)
2552,POINT (7.153891958968169 47.481631212317296)
2553,POINT (7.107136272038538 47.4845447425157)
2554,POINT (7.060410503746857 47.48743710028864)
2555,POINT (7.050762645862133 47.448606530924124)
2556,POINT (7.09742587285951 47.44572169424485)
2557,POINT (7.087736947362233 47.406926479858186)
2558,POINT (7.041136128646608 47.40980381596297)
2559,POINT (7.031530885587912 47.37102897915291)
2560,POINT (7.021946850442584 47.33228204404975)
2561,POINT (7.068423250078664 47.32941964776667)
2562,POINT (7.078069428645556 47.368159123161064)
2563,POINT (7.1246378473962 47.3652682560711)
2564,POINT (7.171236059323651 47.362356341818035)
2565,POINT (7.161465550846332 47.32363194639331)
2566,POINT (7.11492951094427 47.326536293879734)
2567,POINT (7.1052425800577526 47.28783221592548)
2568,POINT (7.151716579637352 47.28493541457839)
2569,POINT (7.1419890788356755 47.246266769718595)
2570,POINT (7.095576988258683 47.24915604549589)
2571,POINT (7.049194648214597 47.2520244343806)
2572,POINT (7.058798345299731 47.29070807709647)
2573,POINT (7.012383957234733 47.29356303401772)
2574,POINT (7.00284214025472 47.25487197222987)
2575,POINT (6.95651954568909 47.25769869498138)
2576,POINT (6.965999497492192 47.29639712269655)
2577,POINT (6.98502230049598 47.37387786019349)
2578,POINT (6.938543755398583 47.376705802510955)
2579,POINT (6.929083962417159 47.33794410819345)
2580,POINT (6.88269763719864 47.34074384845022)
2581,POINT (6.892095332080256 47.3795128424142)
2582,POINT (6.901513837738482 47.41830979845514)
2583,POINT (6.957526236503852 47.454312993985724)
2584,POINT (6.948024491605286 47.415495438922385)
2585,POINT (6.994565282610305 47.41266012355155)
2586,POINT (7.004129406184707 47.451470285381475)
2587,POINT (7.013714737342047 47.49030832199274)
2588,POINT (6.9670490558269 47.49315844406728)
2589,POINT (8.736296739417424 47.767636159479565)
2590,POINT (8.699961596876422 47.810177238641835)
2591,POINT (8.688020657291284 47.77131777065276)
2592,POINT (8.676106154856074 47.73248513352567)
2593,POINT (8.724318087497595 47.72881305539972)
2594,POINT (8.712365924174394 47.69001678439839)
2595,POINT (8.66421800749652 47.69367935523586)
2596,POINT (8.652356133466949 47.65490046355564)
2597,POINT (8.640520451348674 47.61614848605482)
2598,POINT (8.688540735169244 47.61250485280145)
2599,POINT (8.7004401673286 47.6512473743188)
2600,POINT (8.748551348940982 47.64757160086347)
2601,POINT (8.736588164232666 47.60883859224299)
2602,POINT (8.784662645306945 47.60514967074006)
2603,POINT (8.79668958471185 47.64387310949627)
2604,POINT (8.808743113952966 47.682623385145895)
2605,POINT (8.76054099097792 47.68633147228419)
2606,POINT (8.772557172505664 47.72511817879361)
2607,POINT (8.820823315562624 47.721400469906015)
2608,POINT (8.869116422116718 47.717659895042054)
2609,POINT (8.85697219891189 47.67889248934204)
2610,POINT (8.905228151434207 47.67513875133762)
2611,POINT (9.01415657374678 47.70630063925155)
2612,POINT (9.001820280326811 47.66756261512277)
2613,POINT (8.953510876867243 47.67136213770465)
2614,POINT (8.941265677563068 47.632640992573386)
2615,POINT (8.9895111893969 47.62885129474053)
2616,POINT (8.977229216955052 47.59016670617674)
2617,POINT (8.929047464794033 47.5939466057464)
2618,POINT (8.880892389399142 47.59770371086796)
2619,POINT (8.893046843196121 47.63640783878009)
2620,POINT (8.844854780816036 47.640151866629175)
2621,POINT (8.83276408492777 47.601438054758106)
2622,POINT (8.820700028676084 47.56275108138057)
2623,POINT (8.808662529818747 47.52409097394578)
2624,POINT (8.856663713707498 47.52037591967157)
2625,POINT (8.868764707105518 47.55902639532483)
2626,POINT (8.916856155256738 47.55527900501947)
2627,POINT (8.964974279333305 47.551508877299696)
2628,POINT (8.952746293196125 47.51287783577462)
2629,POINT (8.90469166597899 47.51663821798548)
2630,POINT (8.892553914318215 47.47802427203486)
2631,POINT (8.940545175538789 47.47427360906404)
2632,POINT (8.928370843685796 47.435696224428284)
2633,POINT (8.880442817959857 47.43943719435601)
2634,POINT (8.832541464807692 47.44315559710751)
2635,POINT (8.844589326925737 47.481752311226856)
2636,POINT (8.796651506440714 47.485457759700964)
2637,POINT (8.78466687695253 47.44685146569175)
2638,POINT (8.736819146889518 47.450524833222104)
2639,POINT (8.688998366885075 47.45417573291575)
2640,POINT (8.700856537366578 47.49280101726339)
2641,POINT (8.748740545713858 47.48914065062308)
2642,POINT (8.76068820752061 47.527783414026445)
2643,POINT (8.77266221353508 47.56645309645748)
2644,POINT (8.724651355018691 47.57013247393178)
2645,POINT (8.71274083979108 47.53145327323679)
2646,POINT (8.66482051937764 47.53510058500438)
2647,POINT (8.67666754623201 47.57378924728453)
2648,POINT (8.628710880048397 47.57742345010109)
2649,POINT (8.616927338796625 47.538725382860505)
2650,POINT (8.605169747146096 47.50005431129794)
2651,POINT (8.652999573790352 47.496438892995926)
2652,POINT (8.64120462897627 47.45780419809315)
2653,POINT (8.593438024970208 47.46141026217748)
2654,POINT (8.581732092461456 47.42279326206295)
2655,POINT (8.57005187012989 47.38420333731829)
2656,POINT (8.617692421292388 47.38061590593844)
2657,POINT (8.629435604761865 47.41919652692952)
2658,POINT (8.67716624780803 47.41557744689734)
2659,POINT (8.72492393014508 47.411935988597335)
2660,POINT (8.713054814899273 47.373374143322124)
2661,POINT (8.665360099916922 47.37700618571137)
2662,POINT (8.653579843311695 47.33846197566122)
2663,POINT (8.70121172089051 47.33483932376977)
2664,POINT (8.68939456817533 47.29633155611401)
2665,POINT (8.641825398409207 47.2999448428509)
2666,POINT (8.59428325875389 47.30353591920993)
2667,POINT (8.60597499903033 47.34206236135369)
2668,POINT (8.558397278801566 47.34564051410804)
2669,POINT (8.546768239617018 47.30710481839779)
2670,POINT (8.535164674029726 47.26859627595461)
2671,POINT (8.58261712155544 47.26503660534305)
2672,POINT (8.570976508840003 47.22656444539072)
2673,POINT (8.523586503804617 47.23011491234751)
2674,POINT (8.51203365101654 47.19166075294791)
2675,POINT (8.500506038048776 47.15323382293007)
2676,POINT (8.547771544032482 47.14970168879179)
2677,POINT (8.559361342323749 47.1881194647928)
2678,POINT (8.606716142808555 47.18455616591816)
2679,POINT (8.59506415517066 47.14614759913588)
2680,POINT (8.642383782430228 47.14257152097234)
2681,POINT (8.654097963096552 47.180970823279786)
2682,POINT (8.665837768433368 47.219397280192176)
2683,POINT (8.618393626955344 47.22299191237174)
2684,POINT (8.630096685941718 47.26145481318553)
2685,POINT (8.67760327712688 47.2578508663295)
2686,POINT (8.725136804822206 47.25422473172255)
2687,POINT (8.772697178512521 47.250576376412944)
2688,POINT (8.760806761476653 47.212141586456454)
2689,POINT (8.71330884333034 47.215780515853275)
2690,POINT (8.701506713587452 47.177363403932596)
2691,POINT (8.689730336552813 47.13897342140974)
2692,POINT (8.737103728055319 47.13535326765585)
2693,POINT (8.748942304455671 47.17373387503115)
2694,POINT (8.79640464565092 47.17008220383022)
2695,POINT (8.78450386723052 47.13171102701809)
2696,POINT (8.831930664147642 47.128046666904176)
2697,POINT (8.843893646898803 47.16640835768535)
2698,POINT (8.85588276571309 47.204797101398796)
2699,POINT (8.808331432477424 47.20848045920383)
2700,POINT (8.8202843074568 47.246905767550174)
2701,POINT (8.867898100688782 47.24321287238552)
2702,POINT (8.879939732240894 47.28165564478796)
2703,POINT (8.892007741102722 47.32012539254955)
2704,POINT (8.844268642440682 47.32383743981386)
2705,POINT (8.832263350651404 47.28535810308217)
2706,POINT (8.784613635271931 47.289038219183645)
2707,POINT (8.736990677417003 47.292696025893214)
2708,POINT (8.748870540783424 47.33119437251966)
2709,POINT (8.79655621177947 47.32752708885294)
2710,POINT (8.808524988377167 47.36604295930615)
2711,POINT (8.760776474906425 47.3697197455574)
2712,POINT (8.77270856008876 47.408272118762625)
2713,POINT (8.820520045726054 47.404585804229065)
2714,POINT (8.868358294915783 47.40087701193582)
2715,POINT (8.856300263522721 47.36234375156006)
2716,POINT (8.90410220832736 47.358622089414204)
2717,POINT (8.916223215289264 47.39714570892592)
2718,POINT (8.964114714250918 47.39339186234679)
2719,POINT (8.95193073054903 47.3548779400675)
2720,POINT (8.999785737719993 47.35111127082335)
2721,POINT (9.012032698978926 47.38961543945085)
2722,POINT (9.059977076425866 47.38581640759602)
2723,POINT (9.107947753319364 47.38199473424631)
2724,POINT (9.09557483591425 47.3435102423817)
2725,POINT (9.047667137147466 47.3473220490901)
2726,POINT (9.035384125067743 47.308854534429926)
2727,POINT (9.083228974583928 47.30505256781119)
2728,POINT (9.07091008653978 47.26662173727841)
2729,POINT (9.023127957750017 47.27041389028668)
2730,POINT (8.975372127666466 47.27418357093284)
2731,POINT (8.987565574643732 47.31263397245097)
2732,POINT (8.939773415875482 47.31639091431045)
2733,POINT (8.92764268850068 47.277930811603056)
2734,POINT (8.915538467017557 47.23949765827256)
2735,POINT (8.963205315028214 47.235760092667775)
2736,POINT (8.951065055291123 47.197363563854644)
2737,POINT (8.90346067034002 47.20109148044656)
2738,POINT (8.89140921770141 47.162712304053365)
2739,POINT (8.879384028652964 47.12436015482257)
2740,POINT (8.92686387037042 47.12065145838307)
2741,POINT (8.938951267337929 47.158994010492925)
2742,POINT (8.98651970486526 47.15525344466508)
2743,POINT (8.974370098702204 47.116920545297354)
2744,POINT (9.021902622829375 47.11316738337949)
2745,POINT (9.034114439118628 47.15149057433379)
2746,POINT (9.046352900783894 47.18984071429713)
2747,POINT (8.998695829276466 47.19361331923354)
2748,POINT (9.010898553082443 47.232000143131046)
2749,POINT (9.058618089319168 47.22821777732622)
2750,POINT (9.106363831655184 47.22441296302167)
2751,POINT (9.154135687785802 47.220585668090806)
2752,POINT (9.14174556920909 47.182228294854404)
2753,POINT (9.094036178079667 47.186045716863276)
2754,POINT (9.081735378712207 47.14770536736649)
2755,POINT (9.069461351712485 47.109391940546494)
2756,POINT (9.117046194092206 47.10559418481888)
2757,POINT (9.129382432039748 47.14389779173463)
2758,POINT (9.177055507275218 47.1400678155142)
2759,POINT (9.164657058489935 47.10177408432117)
2760,POINT (9.21229385320846 47.09793160728248)
2761,POINT (9.224754512373433 47.13621540688627)
2762,POINT (9.237242324049147 47.174526049327156)
2763,POINT (9.189480981997145 47.178388416298006)
2764,POINT (9.201933565185476 47.21673586051264)
2765,POINT (9.249757371108473 47.21286350837235)
2766,POINT (9.26229973675008 47.25122775758881)
2767,POINT (9.274869504500003 47.28961877034284)
2768,POINT (9.226920388705413 47.29351117359421)
2769,POINT (9.214413339694664 47.25511012179819)
2770,POINT (9.166552870279036 47.258969885156645)
2771,POINT (9.118718421601534 47.262807079626924)
2772,POINT (9.131100030405491 47.301228040264185)
2773,POINT (9.178997199523073 47.29738091956446)
2774,POINT (9.19146875867889 47.33581874462604)
2775,POINT (9.143508740879405 47.33967581831811)
2776,POINT (9.155944636162747 47.37815038697237)
2777,POINT (9.203967631235724 47.374283333452006)
2778,POINT (9.252016644595026 47.37039354147078)
2779,POINT (9.239454795726232 47.33193898913933)
2780,POINT (9.287466758213188 47.32803651979958)
2781,POINT (9.300091582075098 47.36648097892255)
2782,POINT (9.312744060603272 47.40495212047318)
2783,POINT (9.26460601948066 47.40887480342394)
2784,POINT (9.27722300488456 47.44738274763182)
2785,POINT (9.325424278648942 47.44344991701038)
2786,POINT (9.338132321398623 47.481974340890055)
2787,POINT (9.350868274375728 47.52052536426464)
2788,POINT (9.30254014692529 47.524478572329514)
2789,POINT (9.289867685642319 47.48591734652467)
2790,POINT (9.241628969161827 47.48983741059472)
2791,POINT (9.254237936835764 47.52840878154431)
2792,POINT (9.205961739717894 47.53231602420575)
2793,POINT (9.193416267204185 47.493734565349314)
2794,POINT (9.180898315360732 47.45517978780884)
2795,POINT (9.229047652160174 47.451292693830794)
2796,POINT (9.216493901012651 47.412774658951314)
2797,POINT (9.1684077997237 47.41665171920917)
2798,POINT (9.120347809915451 47.420506016460216)
2799,POINT (9.132775089147836 47.45904406187686)
2800,POINT (9.084678067959073 47.4628855484546)
2801,POINT (9.072314025666044 47.42433758307543)
2802,POINT (9.024306540829453 47.42814645153349)
2803,POINT (8.976325449034825 47.43193265442029)
2804,POINT (8.988563017280072 47.47050028935892)
2805,POINT (9.036607346007319 47.46670428007006)
2806,POINT (9.048935197576668 47.505288897857575)
2807,POINT (9.000827501693218 47.50909474003209)
2808,POINT (9.013118985309632 47.54771597910723)
2809,POINT (9.061290178931642 47.54390027749091)
2810,POINT (9.109487765717455 47.54006173960727)
2811,POINT (9.097069286725606 47.501460276457905)
2812,POINT (9.14522967479257 47.49760884314756)
2813,POINT (9.157711650958035 47.53620033272103)
2814,POINT (9.170221102086538 47.574818502842916)
2815,POINT (9.182758112955943 47.613463325555365)
2816,POINT (9.134406841049787 47.61734476041732)
2817,POINT (9.121933589019196 47.578689910221804)
2818,POINT (9.073672373797972 47.58253839136229)
2819,POINT (9.025437551495083 47.58636397904935)
2820,POINT (9.037783283947359 47.62503871212059)
2821,POINT (9.086081866234583 47.62120321166085)
2822,POINT (9.09851874063522 47.65989471037218)
2823,POINT (9.05015626669787 47.66374015037976)
2824,POINT (9.14690760656418 47.65602626210585)
2825,POINT (9.195322768681283 47.652134772696506)
2826,POINT (9.29223159712629 47.64428253946445)
2827,POINT (9.243764130954968 47.648220209370315)
2828,POINT (9.23113558628848 47.60955887435021)
2829,POINT (9.21853481770078 47.570924136550005)
2830,POINT (9.266874640336392 47.56700677877733)
2831,POINT (9.279539165155976 47.60563137418758)
2832,POINT (9.327968753440857 47.601680792564174)
2833,POINT (9.315240474242216 47.56306639706963)
2834,POINT (9.363632223442197 47.55910295908267)
2835,POINT (9.376424254800119 47.59770709708829)
2836,POINT (9.389244454993381 47.6363377498208)
2837,POINT (9.340725070709624 47.640321730427644)
2838,POINT (9.424905572666031 47.59371025548037)
2839,POINT (9.412049791736068 47.5551164325838)
2840,POINT (9.460493082700072 47.5511067854525)
2841,POINT (9.473412610246863 47.589690235573556)
2842,POINT (9.508961999687685 47.54707398568096)
2843,POINT (9.557456445830347 47.543018001374655)
2844,POINT (9.59289431004756 47.50041321860719)
2845,POINT (9.579840940088825 47.4619140682923)
2846,POINT (9.628259078864378 47.457832742263555)
2847,POINT (9.676702463977572 47.453728252050595)
2848,POINT (9.663550967204872 47.415276657126626)
2849,POINT (9.650428196264654 47.37685149414715)
2850,POINT (9.602111361815563 47.380934860112426)
2851,POINT (9.615170921552878 47.419370571044645)
2852,POINT (9.566816126551549 47.42344137823842)
2853,POINT (9.553819782169382 47.384995176670785)
2854,POINT (9.505553553390756 47.38903247519885)
2855,POINT (9.457312771326434 47.39304678718594)
2856,POINT (9.470182673997085 47.431513798248155)
2857,POINT (9.51848667862953 47.42748911012837)
2858,POINT (9.531448144445154 47.46597226160101)
2859,POINT (9.54443803775773 47.50448190146772)
2860,POINT (9.496007201434091 47.508527425671154)
2861,POINT (9.483080788508744 47.470007353767635)
2862,POINT (9.434738968635383 47.47401937648338)
2863,POINT (9.447601897798664 47.512549822953495)
2864,POINT (9.399222223352655 47.51654912516401)
2865,POINT (9.386422780960535 47.47800836155217)
2866,POINT (9.373651378345729 47.43949416987488)
2867,POINT (9.421904208645374 47.43551547424416)
2868,POINT (9.409097531604553 47.39703814423349)
2869,POINT (9.360907929633912 47.401006578054556)
2870,POINT (9.348192349288777 47.36254561380998)
2871,POINT (9.335504552110427 47.324111304656704)
2872,POINT (9.383568083168203 47.320163311869436)
2873,POINT (9.396318851627973 47.35858741424514)
2874,POINT (9.444470994264357 47.35460634845005)
2875,POINT (9.492648682150069 47.35060238475718)
2876,POINT (9.479771978668424 47.31219886654425)
2877,POINT (9.431657256917038 47.31619250970593)
2878,POINT (9.41887147372767 47.277805298415856)
2879,POINT (9.466923357044875 47.27382194809752)
2880,POINT (9.454102731714961 47.23547165675154)
2881,POINT (9.406113559474846 47.23944474183938)
2882,POINT (9.358149940287314 47.243395099303)
2883,POINT (9.370845141013723 47.28176586449378)
2884,POINT (9.322844453233767 47.28570367790754)
2885,POINT (9.310211968126891 47.24732276067299)
2886,POINT (9.29760701258952 47.208968579861754)
2887,POINT (9.34548239644447 47.205051043279944)
2888,POINT (9.332842425271815 47.166733723205866)
2889,POINT (9.285029502751394 47.170641162181134)
2890,POINT (9.272479355070713 47.13234053413755)
2891,POINT (9.259956486332573 47.09406672203699)
2892,POINT (9.307644865729735 47.09017939702454)
2893,POINT (9.320229942885517 47.128443165660904)
2894,POINT (9.368006183119117 47.12452326995591)
2895,POINT (9.355358899050712 47.08626960079115)
2896,POINT (9.403098493730246 47.08233730198952)
2897,POINT (9.415807982856247 47.12058081562938)
2898,POINT (9.428545129351065 47.15885106368816)
2899,POINT (9.380680998560639 47.16280370085455)
2900,POINT (9.393383429270965 47.201110867033776)
2901,POINT (9.441310017449116 47.1971480196384)
2902,POINT (9.489262067142173 47.193162469717834)
2903,POINT (9.537239484297217 47.18915418600549)
2904,POINT (9.524349689288371 47.150877819696085)
2905,POINT (9.476434724159924 47.15487578037596)
2906,POINT (9.463635248965778 47.116615771395914)
2907,POINT (9.450863556987697 47.07838246937963)
2908,POINT (9.498653995827732 47.07440507182923)
2909,POINT (9.511487888101389 47.11262810607842)
2910,POINT (9.559365806702244 47.108617788608676)
2911,POINT (9.546469717040981 47.07040507831437)
2912,POINT (9.594310627204727 47.066382457919985)
2913,POINT (9.607268910993673 47.104584788027815)
2914,POINT (9.620255354634343 47.14281374189334)
2915,POINT (9.572289930822564 47.146857150536064)
2916,POINT (9.585242174645849 47.18512313734471)
2917,POINT (9.59822262374933 47.22341572208107)
2918,POINT (9.550157358368729 47.227457178128404)
2919,POINT (9.50211736281577 47.231475812618314)
2920,POINT (9.515000696416749 47.269815782072406)
2921,POINT (9.56310339707756 47.26578676898467)
2922,POINT (9.57607768633379 47.30414293129165)
2923,POINT (9.527912153515505 47.308182350872954)
2924,POINT (9.540851820018405 47.34657549161008)
2925,POINT (9.589080312384539 47.34252563756385)
2926,POINT (9.637334063546225 47.33845279128574)
2927,POINT (9.65519710698787 47.10052907348692)
2928,POINT (9.642176632683583 47.062337179840334)
2929,POINT (9.690067639630179 47.05826921337964)
2930,POINT (9.737983553985865 47.054178527952544)
2931,POINT (9.785924281481407 47.05006509308466)
2932,POINT (10.363113838012227 46.99891847940188)
2933,POINT (10.411368463317233 46.99450658008903)
